DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
0.9194069,0.07482861,1.618608,0.1299609,0.001720143,-0.01011914,0.01151317,0.999881,-0.18848,0.7214009,0.06040826,-0.6543259,0.07841111,0.1510354,-0.7368159,0.2960263,0.7042307,0.1152518,-0.6533943,-0.1114863,-0.0394291,-0.7477245
0.9332962,0.0757906,1.618808,0.1336648,0.0002835267,-0.01057756,0.01418106,0.9998435,-0.1899695,0.7171624,0.05591159,-0.6587735,0.08355481,0.1563202,-0.7311635,0.301347,0.7082902,0.1410651,-0.6357308,-0.1118738,-0.06032782,-0.7613745
0.9472618,0.07664496,1.620369,0.1374754,0.0001432696,-0.01090539,0.01492918,0.9998291,-0.1913068,0.7140262,0.05185397,-0.662442,0.09055065,0.1579374,-0.7266546,0.3049373,0.713459,0.1660747,-0.6163349,-0.1091819,-0.07889011,-0.7758783
0.9611435,0.07709949,1.621546,0.1414878,-0.002973792,-0.01051834,0.01368141,0.9998467,-0.192621,0.7115252,0.04714109,-0.6673569,0.09932978,0.1567719,-0.7212427,0.3064916,0.7213216,0.1931277,-0.5964947,-0.1035538,-0.09284427,-0.790475
0.9750786,0.07702543,1.622071,0.1454613,-0.005205742,-0.009569815,0.01047637,0.9998858,-0.1936667,0.7102222,0.04082317,-0.6748956,0.1104936,0.1502965,-0.7139454,0.3054578,0.732052,0.2211121,-0.5795407,-0.09731777,-0.09506966,-0.803507
0.9889908,0.07717389,1.622096,0.149225,-0.00500062,-0.008939614,0.009029271,0.9999068,-0.1938334,0.7096539,0.03433163,-0.6831853,0.1199242,0.1400787,-0.706579,0.3032725,0.7442972,0.2490041,-0.5627188,-0.09105169,-0.0930681,-0.8163305
1.002956,0.07743458,1.622421,0.1528573,-0.003619338,-0.008386288,0.009374422,0.9999143,-0.1933758,0.7092764,0.02823301,-0.6907274,0.1270922,0.1315198,-0.699604,0.3005052,0.7583541,0.2778533,-0.5408746,-0.08410496,-0.08958329,-0.8320792
1.016958,0.07738426,1.62319,0.1568785,-0.002350327,-0.007980143,0.01130102,0.9999015,-0.1917626,0.7092075,0.02243993,-0.697502,0.1302228,0.1237194,-0.6937049,0.2959,0.7785092,0.3107141,-0.509576,-0.07470121,-0.08757249,-0.8526918
1.030754,0.07732479,1.624487,0.1608657,-0.001442821,-0.00830318,0.01461272,0.9998577,-0.1892069,0.7095038,0.0181167,-0.7010171,0.1334295,0.110491,-0.6917828,0.2910145,0.801819,0.3436254,-0.4735818,-0.06369074,-0.09636993,-0.8731418
1.044718,0.07722546,1.625448,0.1649979,-0.001671559,-0.009102124,0.01836323,0.9997886,-0.18755,0.7098981,0.01507381,-0.7025917,0.1417694,0.09363414,-0.6910131,0.2862917,0.8242692,0.3738993,-0.4400226,-0.05274373,-0.1066048,-0.8900751
1.058664,0.07703263,1.626554,0.169249,-0.00102964,-0.01055254,0.02267922,0.9996866,-0.1853018,0.710258,0.01214121,-0.7063923,0.1421812,0.08692855,-0.6879228,0.280036,0.8501647,0.4035634,-0.4053349,-0.04135721,-0.1141007,-0.9060763
1.072609,0.07685466,1.627839,0.1736491,-0.0002610994,-0.01175706,0.02610511,0.99959,-0.1835117,0.7106524,0.008852947,-0.7108499,0.1420395,0.08309252,-0.6838223,0.2730141,0.877811,0.4317264,-0.3704756,-0.03184724,-0.1143828,-0.9212221
1.086443,0.07669526,1.629375,0.178525,-0.0006263794,-0.0133327,0.02949259,0.9994759,-0.1820422,0.7116516,0.005929296,-0.7144041,0.1387064,0.08606859,-0.680426,0.2657767,0.9071413,0.4581015,-0.3369055,-0.02593463,-0.1075692,-0.9350139
