DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
0.6264534,0.03380595,1.631825,0.3238343,-0.01618467,-0.02112277,0.03079103,0.9991716,-0.174556,0.721019,0.03315704,-0.7843494,0.1339381,0.001913978,-0.605684,0.1702418,1.213678,0.7166631,-0.02073241,0.04639013,-0.08486586,-0.995096
0.6403141,0.03217076,1.630262,0.332451,-0.01397415,-0.01997811,0.03082279,0.9992275,-0.1779288,0.7176073,0.04661503,-0.7822409,0.1328974,0.00390764,-0.6086231,0.1688993,1.208148,0.7238367,-0.0248644,0.04466918,-0.09280111,-0.9943714
0.6544266,0.03036976,1.628536,0.3411635,-0.01183434,-0.01879372,0.02965787,0.9993134,-0.1808162,0.7145166,0.05926424,-0.7815533,0.1303245,0.006151438,-0.6100428,0.1674057,1.202253,0.7310108,-0.02954709,0.04496909,-0.09359712,-0.9941551
0.6682301,0.02840406,1.627288,0.3502145,-0.007977575,-0.01758479,0.02813824,0.9994175,-0.1843388,0.7110669,0.07304306,-0.7815609,0.1266108,0.008911156,-0.6107805,0.1664498,1.19135,0.737878,-0.03758579,0.04598765,-0.08748188,-0.994394
0.6821404,0.02641481,1.627937,0.3593151,-0.002411372,-0.01691465,0.02749761,0.9994758,-0.1892067,0.7076195,0.08847341,-0.7805175,0.125142,0.01311845,-0.6123397,0.16594,1.180128,0.7448695,-0.04502915,0.04555108,-0.08071809,-0.9946769
0.6960106,0.02440522,1.629381,0.3687361,4.393586E-05,-0.01629314,0.0259934,0.9995294,-0.1943227,0.7048025,0.1037053,-0.7786083,0.1274244,0.01635024,-0.614219,0.1659567,1.167402,0.7519168,-0.05621699,0.04418499,-0.07481553,-0.9946306
0.7098751,0.02224405,1.630735,0.378519,-0.004458479,-0.01574166,0.02335042,0.9995935,-0.2007125,0.7026668,0.1203952,-0.7766662,0.1334864,0.01858368,-0.6153256,0.1675924,1.148914,0.7590188,-0.07854184,0.03806435,-0.07214639,-0.9935679
0.7239685,0.02042259,1.630965,0.3881621,-0.009169472,-0.01549125,0.02164212,0.9996037,-0.2088391,0.7015536,0.1395604,-0.7722673,0.1401971,0.02616524,-0.6190827,0.1708811,1.124521,0.7654731,-0.1146654,0.02637521,-0.07615581,-0.9901295
0.7378902,0.01887481,1.630221,0.3971238,-0.0118402,-0.01545272,0.02094597,0.9995911,-0.2173856,0.7009453,0.1600149,-0.765102,0.1445281,0.03778887,-0.6263406,0.1735317,1.100382,0.7705143,-0.1486186,0.01876412,-0.08095629,-0.9853966
0.7517185,0.01736575,1.628695,0.4058052,-0.01259257,-0.01567379,0.020468,0.9995884,-0.2254127,0.7003695,0.1804854,-0.759279,0.147664,0.0476501,-0.6319972,0.1758754,1.075317,0.7738214,-0.1807832,0.01406576,-0.08374797,-0.9798499
0.7655659,0.01610526,1.627499,0.4143301,-0.01036585,-0.01629729,0.02047406,0.9996038,-0.2338683,0.7000281,0.2032632,-0.7546375,0.1519242,0.05486751,-0.6359488,0.1779532,1.047734,0.7745254,-0.2158876,0.01415895,-0.08410344,-0.9726864
0.7795258,0.01484091,1.627035,0.4228839,-0.006765317,-0.01649726,0.0213424,0.9996132,-0.2410983,0.699378,0.2256574,-0.74949,0.1565644,0.05640182,-0.6407583,0.179616,1.022476,0.7747619,-0.2473451,0.01498741,-0.08121525,-0.9654014
0.7934055,0.0136939,1.627123,0.4316323,-0.004770474,-0.01654664,0.02103699,0.9996304,-0.2479631,0.6989459,0.2485371,-0.7429463,0.1631157,0.05547651,-0.6467971,0.1815093,0.9984037,0.7746066,-0.2738671,0.01458843,-0.07495072,-0.9587317
0.8073349,0.01252927,1.627792,0.4405004,-0.00502466,-0.01616208,0.02043706,0.9996479,-0.2540426,0.6996723,0.2757887,-0.7322941,0.1710558,0.04411582,-0.657677,0.1856155,0.9703984,0.7701153,-0.2979388,0.01089854,-0.05746998,-0.9527911
0.8213272,0.01171536,1.627638,0.4493621,-0.00710605,-0.01529885,0.01974983,0.9996626,-0.2588821,0.7012179,0.3039122,-0.7216312,0.1745055,0.03366558,-0.6690762,0.1907359,0.9435483,0.7654811,-0.323621,0.002405804,-0.04245356,-0.9452308
0.8352051,0.0109118,1.62764,0.4576854,-0.007648913,-0.01415731,0.01808704,0.9997069,-0.2635521,0.7032813,0.3321617,-0.7121796,0.1724958,0.0360674,-0.6795179,0.1966691,0.9145072,0.7585745,-0.3573081,-0.008668969,-0.03353837,-0.9333439
0.8492184,0.01031789,1.627876,0.4659639,-0.008267133,-0.01302506,0.01658524,0.9997435,-0.2680357,0.7056182,0.3612033,-0.7020551,0.1662906,0.04833345,-0.6907459,0.203832,0.8832289,0.7469556,-0.4019497,-0.02263026,-0.04149279,-0.9144412
